seed,cell,sample,model_forward_ms,adapter_total_ms,base_ms,factor_ms,adapter_residual_combine_ms,moe_total_ms,router_ms,shared_expert_ms,selected_expert_compute_ms,expert_dispatch_aggregate_ms,non_adapter_model_ms
260829,d,25,13.710335731506348,10.49129581451416,0.657183974981308,9.751487731933594,0.08262410759925842,5.041279971599579,1.4658879935741425,0.22764800488948822,0.7709759995341301,2.576767973601818,3.2190399169921875
260829,d,26,13.759231567382812,10.50432014465332,0.6464320048689842,9.777472019195557,0.08041612058877945,5.05948793888092,1.5096960067749023,0.22217600420117378,0.7601279988884926,2.5674879290163517,3.254911422729492
260829,d,27,13.731840133666992,10.506911993026733,0.6483519971370697,9.77516770362854,0.08339229226112366,5.066112041473389,1.4964799880981445,0.22537600621581078,0.7580159939825535,2.58624005317688,3.224928140640259
260829,d,28,13.928447723388672,10.546688079833984,0.6729919984936714,9.790464162826538,0.08323191851377487,5.077311933040619,1.482143983244896,0.23148800060153008,0.7721280008554459,2.591551948338747,3.3817596435546875
260829,d,29,14.363648414611816,10.71286392211914,0.6776000037789345,9.946367979049683,0.08889593929052353,5.1849600076675415,1.5232000052928925,0.2393600009381771,0.8033600114285946,2.6190399900078773,3.650784492492676
260829,d,30,14.184255599975586,10.690783739089966,0.7014399915933609,9.903072118759155,0.08627162873744965,5.145376026630402,1.5252159982919693,0.2388800010085106,0.8157440051436424,2.5655360221862793,3.49347186088562
260829,d,31,14.286848068237305,10.791936159133911,0.7086080014705658,9.99619197845459,0.0871361792087555,5.2576000690460205,1.5473600029945374,0.23945599794387817,0.8550720065832138,2.615712061524391,3.4949119091033936
260829,d,32,14.064288139343262,10.656095743179321,0.6842239946126938,9.88374400138855,0.0881277471780777,5.111616015434265,1.4938879758119583,0.23363199830055237,0.7980480045080185,2.586048036813736,3.4081923961639404
260829,d,33,14.137344360351562,10.690271854400635,0.6863360106945038,9.917887687683105,0.08604815602302551,5.172864019870758,1.5243839770555496,0.2348800003528595,0.8128320053219795,2.6007680371403694,3.4470725059509277
260829,d,34,14.106528282165527,10.695295810699463,0.6936960071325302,9.913631916046143,0.0879678875207901,5.168480038642883,1.5116479992866516,0.2359680011868477,0.8016640059649944,2.6192000322043896,3.4112324714660645
260829,d,35,13.985407829284668,10.638336181640625,0.696383997797966,9.854592084884644,0.08736009895801544,5.121376037597656,1.5064640045166016,0.23862399533391,0.7881599999964237,2.588128037750721,3.347071647644043
260829,d,36,13.999103546142578,10.673824071884155,0.6879040002822876,9.896575927734375,0.08934414386749268,5.164479970932007,1.5106239914894104,0.2401600033044815,0.7969599962234497,2.6167359799146652,3.325279474258423
260829,d,37,13.883296012878418,10.582015752792358,0.6747839897871017,9.820511817932129,0.08671994507312775,5.1005120277404785,1.5141119807958603,0.23340800032019615,0.7827520035207272,2.570240043103695,3.3012802600860596
260829,d,38,13.838432312011719,10.54425573348999,0.6718399971723557,9.789247751235962,0.08316798508167267,5.074687957763672,1.4958399832248688,0.23119999468326569,0.7801599986851215,2.567487981170416,3.2941765785217285
260829,d,39,13.8854398727417,10.56767988204956,0.6731840074062347,9.808864116668701,0.08563175797462463,5.0937599539756775,1.485952004790306,0.2332480028271675,0.7799680009484291,2.594591945409775,3.3177599906921387
260829,d,40,13.883392333984375,10.600768089294434,0.6652799993753433,9.852864027023315,0.08262406289577484,5.115136027336121,1.533759966492653,0.2274559997022152,0.7697279900312424,2.58419207111001,3.2826242446899414
260829,d,41,13.82630443572998,10.574560165405273,0.6674240082502365,9.82582402229309,0.0813121348619461,5.1113280057907104,1.5117440223693848,0.22844799980521202,0.7833600044250488,2.587775979191065,3.251744270324707
260829,d,42,13.999808311462402,10.742879867553711,0.6663360297679901,9.994208097457886,0.08233574032783508,5.275232017040253,1.678240031003952,0.24451200291514397,0.7731520012021065,2.57932798191905,3.2569284439086914
260829,d,43,13.797183990478516,10.540032148361206,0.6610559895634651,9.793439865112305,0.08553629368543625,5.092512011528015,1.4944639950990677,0.22835199907422066,0.7731839939951897,2.596512023359537,3.2571518421173096
260829,d,44,13.84447956085205,10.56438398361206,0.6605760157108307,9.820703983306885,0.08310398459434509,5.1138558983802795,1.4941439777612686,0.23014399781823158,0.758848000317812,2.6307199224829674,3.2800955772399902
260829,d,45,13.755167961120605,10.523743867874146,0.654527984559536,9.787488222122192,0.08172766119241714,5.0740479826927185,1.4842560142278671,0.2324480041861534,0.7954559922218323,2.5618879720568657,3.23142409324646
260829,d,46,13.779616355895996,10.541919946670532,0.6864000111818314,9.772863626480103,0.08265630900859833,5.044159948825836,1.487072005867958,0.22361600399017334,0.7619199976325035,2.5715519413352013,3.237696409225464
260829,d,47,13.80463981628418,10.525951862335205,0.6574400067329407,9.786719799041748,0.08179205656051636,5.087007999420166,1.504704013466835,0.22412800416350365,0.7568959966301918,2.6012799851596355,3.2786879539489746
260829,d,48,13.70246410369873,10.489216089248657,0.6467840000987053,9.758943796157837,0.08348829299211502,5.0141759514808655,1.4900799989700317,0.22787199541926384,0.758080005645752,2.538143951445818,3.2132480144500732
260829,d,49,13.814144134521484,10.580479860305786,0.6461439952254295,9.839679956436157,0.09465590864419937,5.12390398979187,1.4969280362129211,0.2486400045454502,0.7589759975671768,2.619359951466322,3.2336642742156982
260829,d,50,13.791040420532227,10.539968013763428,0.6561280190944672,9.800479888916016,0.08336010575294495,5.104160010814667,1.48710398375988,0.22729599848389626,0.7635520026087761,2.6262080259621143,3.251072406768799
260829,d,51,13.805567741394043,10.561824083328247,0.6654399931430817,9.811936140060425,0.0844479501247406,5.101599991321564,1.4769279807806015,0.2300800047814846,0.764320008456707,2.6302719973027706,3.243743658065796
260829,d,52,13.76255989074707,10.553376197814941,0.6563199907541275,9.814015865325928,0.08304034173488617,5.10614401102066,1.4821759909391403,0.23039999976754189,0.7647680081427097,2.6288000121712685,3.209183692932129
260829,d,53,13.706239700317383,10.470047950744629,0.6556479781866074,9.72873592376709,0.0856640487909317,4.998399972915649,1.44793601334095,0.23174399510025978,0.7608640007674694,2.55785596370697,3.236191749572754
260829,d,54,13.814784049987793,10.590400218963623,0.6504319906234741,9.857984066009521,0.08198416233062744,5.140767931938171,1.5662719905376434,0.22511999681591988,0.7654400058090687,2.5839359387755394,3.22438383102417
260829,d,55,13.957119941711426,10.610559940338135,0.690143994987011,9.835967779159546,0.08444816619157791,5.113216042518616,1.5467840433120728,0.22761600464582443,0.7838720008730888,2.5549439936876297,3.346560001373291
260829,d,56,14.06668758392334,10.7466881275177,0.690080001950264,9.971775770187378,0.08483235538005829,5.239199995994568,1.5330240279436111,0.23369599878787994,0.8375359997153282,2.6349439695477486,3.3199994564056396
260829,d,57,13.865983963012695,10.575488328933716,0.6655359864234924,9.825184345245361,0.08476799726486206,5.101855933666229,1.4992959797382355,0.23478399589657784,0.7803520001471043,2.5874239578843117,3.2904956340789795
260829,d,58,13.810688018798828,10.556288003921509,0.6661760061979294,9.806464195251465,0.08364780247211456,5.095487952232361,1.4835519790649414,0.2305920049548149,0.7750400044023991,2.6063039638102055,3.2544000148773193
260829,d,59,13.835968017578125,10.58243203163147,0.6622720062732697,9.83616018295288,0.08399984240531921,5.114528000354767,1.480736032128334,0.22995200008153915,0.7915199920535088,2.612319976091385,3.2535359859466553
260829,d,60,13.782879829406738,10.554336071014404,0.6593280136585236,9.81116795539856,0.08384010195732117,5.097184002399445,1.4860799908638,0.2274559997022152,0.767231997102499,2.6164160147309303,3.228543758392334
260829,d,61,13.803520202636719,10.540799856185913,0.6522880047559738,9.804735898971558,0.08377595245838165,5.088576018810272,1.4789439886808395,0.2303359992802143,0.766912005841732,2.6123840250074863,3.2627203464508057
260829,d,62,13.79417610168457,10.562559843063354,0.6483199968934059,9.830399990081787,0.08383985608816147,5.130047976970673,1.5026880204677582,0.23183999955654144,0.7853120043873787,2.6102079525589943,3.231616258621216
260829,d,63,13.767680168151855,10.532928228378296,0.6554880142211914,9.7947518825531,0.0826883316040039,5.088416039943695,1.5055679976940155,0.22729599848389626,0.7649279981851578,2.5906240455806255,3.2347519397735596
260829,d,64,13.74783992767334,10.531840085983276,0.6567679941654205,9.790463924407959,0.08460816740989685,5.075967967510223,1.489663988351822,0.22416000068187714,0.7625919915735722,2.599551986902952,3.2159998416900635
260829,d,65,13.770751953125,10.510335922241211,0.6522559821605682,9.775840044021606,0.08223989605903625,5.08022403717041,1.5270719975233078,0.23164800181984901,0.7575680017471313,2.563936036080122,3.260416030883789
260829,d,66,13.641823768615723,10.446688175201416,0.66143998503685,9.702399969100952,0.08284822106361389,4.974016010761261,1.4776960015296936,0.2252800017595291,0.7686399929225445,2.502400014549494,3.1951355934143066
260829,d,67,13.813759803771973,10.59216022491455,0.6691519990563393,9.840543985366821,0.08246424049139023,5.133823990821838,1.5326400101184845,0.2263999991118908,0.7679039984941483,2.606879983097315,3.221599578857422
260829,d,68,13.924351692199707,10.583935976028442,0.6567359864711761,9.843967914581299,0.08323207497596741,5.108511984348297,1.5165440142154694,0.22944000363349915,0.7632639966905117,2.599263969808817,3.3404157161712646
260829,d,69,14.082207679748535,10.775232076644897,0.6786880195140839,9.98803186416626,0.10851219296455383,5.244960010051727,1.553376019001007,0.2391360029578209,0.826239999383688,2.6262079887092113,3.3069756031036377
260829,d,70,13.807616233825684,10.56768012046814,0.6698879972100258,9.814880132675171,0.08291199058294296,5.08652800321579,1.5107519924640656,0.2271680012345314,0.7748480066657066,2.573760002851486,3.239936113357544
260829,d,71,13.883392333984375,10.62169623374939,0.6503360122442245,9.886623859405518,0.08473636209964752,5.1744319796562195,1.5087359845638275,0.22790399566292763,0.8005440011620522,2.637247998267412,3.2616961002349854
260829,d,72,13.96735954284668,10.673792362213135,0.671903982758522,9.908159971237183,0.09372840821743011,5.157024025917053,1.5235520005226135,0.2359679974615574,0.8048960044980049,2.5926080234348774,3.293567180633545
260829,d,73,13.783167839050293,10.518720149993896,0.6624319851398468,9.775807857513428,0.08048030734062195,5.062976002693176,1.4915840327739716,0.22806400060653687,0.7767679952085018,2.566559974104166,3.2644476890563965
260829,d,74,13.8056640625,10.534496068954468,0.6563839912414551,9.79366397857666,0.08444809913635254,5.077663958072662,1.4991359859704971,0.2271360047161579,0.7674560099840164,2.583935957401991,3.2711679935455322
260829,d,75,13.74732780456543,10.518144130706787,0.6557439938187599,9.77888011932373,0.08352001756429672,5.063903987407684,1.4902399778366089,0.23439999669790268,0.7659839987754822,2.5732800140976906,3.2291836738586426
260829,d,76,13.708288192749023,10.476992130279541,0.6556480079889297,9.735680103302002,0.08566401898860931,5.03276801109314,1.4573439955711365,0.2297920025885105,0.7663680091500282,2.5792640037834644,3.2312960624694824
260829,d,77,13.72275161743164,10.497856140136719,0.6563519835472107,9.75974416732788,0.0817599892616272,5.054847896099091,1.4926079958677292,0.22646399959921837,0.7641279920935631,2.57164790853858,3.224895477294922
260829,d,78,13.747551918029785,10.50822401046753,0.6493760198354721,9.774719953536987,0.08412803709506989,5.062175989151001,1.4875839799642563,0.23212799429893494,0.7647680006921291,2.5776960141956806,3.239327907562256
260829,d,79,13.69484806060791,10.490560054779053,0.6563839912414551,9.750624179840088,0.08355188369750977,5.013599991798401,1.4612480103969574,0.22403199970722198,0.7689279913902283,2.5593919903039932,3.2042880058288574
260829,d,80,13.652992248535156,10.417983770370483,0.6502399742603302,9.684960126876831,0.08278366923332214,4.977119982242584,1.4893120229244232,0.225856002420187,0.7599040009081364,2.5020479559898376,3.235008478164673
260829,d,81,13.76255989074707,10.515136003494263,0.6666239947080612,9.76361608505249,0.08489592373371124,5.06057596206665,1.4840959906578064,0.2297920063138008,0.7671360000967979,2.5795519649982452,3.2474238872528076
260829,d,82,13.716480255126953,10.500384092330933,0.6566720008850098,9.761792182922363,0.08191990852355957,5.04585599899292,1.4949759989976883,0.22566400468349457,0.7718719951808453,2.553344000130892,3.2160961627960205
260829,d,83,13.793472290039062,10.476543664932251,0.648735985159874,9.747391939163208,0.080415740609169,5.032320022583008,1.4891200065612793,0.22995200008153915,0.7640319988131523,2.549216017127037,3.3169286251068115
260829,d,84,13.819904327392578,10.570528030395508,0.6696960031986237,9.818560123443604,0.08227190375328064,5.074848055839539,1.4836160242557526,0.2468160018324852,0.760575994849205,2.583840034902096,3.2493762969970703
260829,d,85,13.835264205932617,10.577855825424194,0.6849919855594635,9.808895826339722,0.08396801352500916,5.088575959205627,1.4903999716043472,0.22652799636125565,0.775423988699913,2.5962240025401115,3.257408380508423
260829,d,86,13.719552040100098,10.456159591674805,0.6533119976520538,9.720831871032715,0.08201572299003601,5.014592111110687,1.4964479953050613,0.22496000677347183,0.7570559941232204,2.5361281149089336,3.263392448425293
260829,d,87,13.76035213470459,10.505600214004517,0.6545919999480247,9.767935991287231,0.0830722227692604,5.051456093788147,1.4913600385189056,0.22844799980521202,0.7636159993708134,2.568032056093216,3.2547519207000732
260829,d,88,13.745183944702148,10.490879774093628,0.6535360217094421,9.753504037857056,0.08383971452713013,5.040351986885071,1.476383998990059,0.2271999977529049,0.7586880028247833,2.5780799873173237,3.2543041706085205
260829,d,89,13.726847648620605,10.516127824783325,0.6499519720673561,9.781824111938477,0.08435174077749252,5.079232037067413,1.4922879934310913,0.22783999890089035,0.7858560048043728,2.573248039931059,3.2107198238372803
260829,d,90,13.76972770690918,10.49887990951538,0.6584639996290207,9.755808353424072,0.0846075564622879,5.054144024848938,1.4786560088396072,0.22780799865722656,0.7812799960374832,2.566400021314621,3.270847797393799
260829,d,91,13.684736251831055,10.476351976394653,0.6534399762749672,9.74025583267212,0.08265616744756699,5.014559984207153,1.4601600021123886,0.2250560037791729,0.7597119957208633,2.5696319825947285,3.2083842754364014
260829,d,92,13.667327880859375,10.456704139709473,0.6729600131511688,9.699071884155273,0.0846722424030304,4.991615951061249,1.4721280187368393,0.22566400095820427,0.7607999928295612,2.533023938536644,3.2106237411499023
260829,d,93,13.740415573120117,10.498079776763916,0.6435520052909851,9.771104097366333,0.0834236741065979,5.078047931194305,1.4884480088949203,0.22355199977755547,0.7490559965372086,2.616991925984621,3.242335796356201
260829,d,94,13.71564769744873,10.46124815940857,0.6487360000610352,9.72819209098816,0.084320068359375,5.033088028430939,1.4797440022230148,0.22588800266385078,0.7628479935228825,2.5646080300211906,3.254399538040161
260829,d,95,13.699071884155273,10.50102424621582,0.6584320217370987,9.759872198104858,0.08272002637386322,5.059231996536255,1.4963839948177338,0.22675200179219246,0.7544319964945316,2.581664003431797,3.198047637939453
260829,d,96,13.665087699890137,10.454879999160767,0.6515199765563011,9.719807863235474,0.08355215936899185,5.020896017551422,1.4707839787006378,0.22924799844622612,0.7625280022621155,2.5583360381424427,3.21020770072937
260829,d,97,13.766624450683594,10.515391826629639,0.6537920162081718,9.779968023300171,0.08163178712129593,5.077280044555664,1.52572800219059,0.22575999796390533,0.7622079961001873,2.5635840483009815,3.251232624053955
260829,d,98,13.770879745483398,10.522207975387573,0.6500159874558449,9.790464162826538,0.08172782510519028,5.081119954586029,1.4715519845485687,0.2308799996972084,0.7878400012850761,2.590847969055176,3.248671770095825
260829,d,99,13.843775749206543,10.576064109802246,0.6476480066776276,9.844576358795166,0.08383974432945251,5.136800050735474,1.548768013715744,0.22668800130486488,0.7537279985845089,2.607616037130356,3.267711639404297
260829,d,100,13.919232368469238,10.598976135253906,0.6484480127692223,9.84332799911499,0.10720012336969376,5.116479992866516,1.5227840095758438,0.22764800488948822,0.8080959990620613,2.5579519793391228,3.320256233215332
260829,d,101,13.857791900634766,10.575744152069092,0.6489279940724373,9.842624187469482,0.08419197052717209,5.143456041812897,1.5239359885454178,0.22777600213885307,0.8049599938094616,2.5867840573191643,3.282047748565674
260829,d,102,13.723808288574219,10.482527732849121,0.6552960053086281,9.744672060012817,0.08255966752767563,5.032223999500275,1.4807679802179337,0.22553599998354912,0.7660479992628098,2.559872020035982,3.2412805557250977
260829,d,103,13.77791976928711,10.551328182220459,0.6522879898548126,9.815648317337036,0.08339187502861023,5.110719978809357,1.5143039971590042,0.23020800575613976,0.7919040024280548,2.574303973466158,3.2265915870666504
260829,d,104,13.659135818481445,10.452703952789307,0.647711992263794,9.723040342330933,0.08195161819458008,5.012992024421692,1.452992007136345,0.22739200294017792,0.7544320002198219,2.578176014125347,3.2064318656921387
260829,d,105,13.742079734802246,10.529856204986572,0.657727986574173,9.787999868392944,0.08412835001945496,5.069119930267334,1.4823359996080399,0.22380800172686577,0.7606080025434494,2.602367926388979,3.212223529815674
260829,d,106,13.691904067993164,10.491968154907227,0.6475839912891388,9.762816190719604,0.08156797289848328,5.064799964427948,1.4864640086889267,0.2277120016515255,0.7540800012648106,2.5965439528226852,3.1999359130859375
260829,d,107,13.719327926635742,10.484448194503784,0.6455040127038956,9.755167961120605,0.08377622067928314,5.066367924213409,1.4960640221834183,0.22892800718545914,0.7559680044651031,2.585407890379429,3.234879732131958
260829,d,108,13.693984031677246,10.472640037536621,0.6580800116062164,9.733919858932495,0.08064016699790955,5.028895974159241,1.4902720004320145,0.226367998868227,0.7635840065777302,2.548671968281269,3.221343994140625
260829,d,109,13.724479675292969,10.53443193435669,0.6481919810175896,9.80396819114685,0.0822717621922493,5.0884480476379395,1.4973119795322418,0.22911999747157097,0.7880640104413033,2.5739520601928234,3.1900477409362793
260829,d,110,13.619199752807617,10.375072240829468,0.648223988711834,9.645792007446289,0.08105624467134476,4.944991946220398,1.4748800098896027,0.22627200186252594,0.7597120031714439,2.4841279312968254,3.2441275119781494
260829,d,111,13.741087913513184,10.512320041656494,0.6478719934821129,9.7816641330719,0.08278391510248184,5.07532799243927,1.4844800233840942,0.2335679978132248,0.759199995547533,2.598079975694418,3.2287678718566895
260829,d,112,13.691007614135742,10.486271619796753,0.6501440107822418,9.754688024520874,0.08143958449363708,5.058112025260925,1.49548801779747,0.23852799832820892,0.7551679983735085,2.568928010761738,3.2047359943389893
260829,d,113,13.775520324707031,10.559072017669678,0.6660800129175186,9.812063932418823,0.08092807233333588,5.11491197347641,1.4967999756336212,0.2260800004005432,0.7618879862129688,2.6301440112292767,3.2164483070373535
260829,d,114,13.652704238891602,10.449983835220337,0.6727040037512779,9.694368124008179,0.08291170746088028,4.981440007686615,1.463424026966095,0.22297600284218788,0.7590079940855503,2.536031983792782,3.2027204036712646
260829,d,115,13.651776313781738,10.457216024398804,0.645407997071743,9.728000164031982,0.08380786329507828,5.023167967796326,1.490880012512207,0.2258240021765232,0.7588799931108952,2.5475839599967003,3.1945602893829346
260829,d,116,13.64902400970459,10.434560060501099,0.6431679874658585,9.710048198699951,0.081343874335289,5.001695930957794,1.4551040083169937,0.22467200085520744,0.7656960003077984,2.5562239214777946,3.214463949203491
260829,d,117,13.683456420898438,10.462431907653809,0.6527359932661057,9.72710394859314,0.0825919657945633,5.027903974056244,1.4919679760932922,0.22675199806690216,0.7687680013477802,2.5404159985482693,3.221024513244629
260829,d,118,13.6878080368042,10.478336334228516,0.6453119814395905,9.75049614906311,0.08252820372581482,5.04339200258255,1.4677759855985641,0.22406399995088577,0.7612479999661446,2.5903040170669556,3.2094717025756836
260829,d,119,13.717375755310059,10.524672031402588,0.646527998149395,9.795328140258789,0.08281589299440384,5.0677120089530945,1.4718400090932846,0.22940799966454506,0.7606400027871132,2.6058239974081516,3.1927037239074707
260829,d,120,13.677632331848145,10.471424102783203,0.6440000012516975,9.745664119720459,0.0817599818110466,5.034624099731445,1.4834559708833694,0.23734400048851967,0.7612479999661446,2.5525761283934116,3.2062082290649414
260829,d,121,13.760448455810547,10.536895751953125,0.6476799994707108,9.805823802947998,0.0833919495344162,5.105759978294373,1.5157760232686996,0.2354240007698536,0.763679999858141,2.5908799543976784,3.223552703857422
260829,d,122,13.669376373291016,10.468159914016724,0.6492160111665726,9.736095905303955,0.08284799754619598,5.033088028430939,1.5057920217514038,0.22492799907922745,0.7599360011518002,2.5424320064485073,3.201216459274292
260829,d,123,13.656831741333008,10.469599723815918,0.6394880190491676,9.744671821594238,0.08543988317251205,5.045311987400055,1.4777600169181824,0.2224320024251938,0.7624639943242073,2.5826559737324715,3.18723201751709
260829,d,124,13.708383560180664,10.494399785995483,0.6516160070896149,9.760735988616943,0.08204779028892517,5.0589439868927,1.4924160093069077,0.22758400067687035,0.7631999924778938,2.5757439844310284,3.2139837741851807
260829,d,125,13.76364803314209,10.55567979812622,0.6476800292730331,9.826496124267578,0.08150364458560944,5.115487992763519,1.522047996520996,0.25600000098347664,0.7646079994738102,2.5728319957852364,3.207968235015869
260829,d,126,13.745152473449707,10.508543968200684,0.6475519984960556,9.778176069259644,0.08281590044498444,5.062463998794556,1.4788159877061844,0.2271679975092411,0.7634879983961582,2.592992015182972,3.2366085052490234
260829,d,127,13.965056419372559,10.666496276855469,0.6809599846601486,9.902687788009644,0.08284850418567657,5.198431968688965,1.5277120172977448,0.2545600049197674,0.7956799939274788,2.620479952543974,3.29856014251709
260829,d,128,13.986783981323242,10.552799940109253,0.6532479971647263,9.818112134933472,0.08143980801105499,5.111200034618378,1.4947200119495392,0.23094400018453598,0.7718720026314259,2.6136640198528767,3.4339840412139893
260829,d,129,14.007295608520508,10.703040361404419,0.6775679737329483,9.941792249679565,0.08368013799190521,5.183583974838257,1.511776015162468,0.233279999345541,0.7933760061860085,2.6451519541442394,3.304255247116089
260829,d,130,13.967743873596191,10.693536043167114,0.6744640171527863,9.935967922210693,0.08310410380363464,5.1914560198783875,1.524992048740387,0.23663999885320663,0.7816320061683655,2.6481919661164284,3.274207830429077
260829,d,131,13.900575637817383,10.625983953475952,0.6735680103302002,9.86847996711731,0.08393597602844238,5.143712043762207,1.5045759677886963,0.23155200481414795,0.7795840054750443,2.6280000656843185,3.2745916843414307
260829,d,132,13.868032455444336,10.61193585395813,0.66355200111866,9.863391876220703,0.08499197661876678,5.140671968460083,1.5449279993772507,0.23046400025486946,0.7766080088913441,2.588671959936619,3.256096601486206
260829,d,133,13.826047897338867,10.561312198638916,0.6594559922814369,9.81820797920227,0.08364822715520859,5.094080030918121,1.5251519978046417,0.23020800203084946,0.765663992613554,2.573056038469076,3.264735698699951
260829,d,134,14.141440391540527,10.72704005241394,0.6734399944543839,9.966271877288818,0.08732818067073822,5.235296010971069,1.5162560194730759,0.2441600002348423,0.7832639962434769,2.6916159950196743,3.414400339126587
260829,d,135,14.200032234191895,10.75923204421997,0.7012160122394562,9.971263885498047,0.08675214648246765,5.21699196100235,1.5225919783115387,0.2415039986371994,0.8196800053119659,2.633215978741646,3.440800189971924
260829,d,136,14.252032279968262,10.777119874954224,0.7037760019302368,9.986016273498535,0.08732759952545166,5.2343040108680725,1.5413120239973068,0.2438719980418682,0.8171520009636879,2.6319679878652096,3.474912405014038
260829,d,137,14.278559684753418,10.773599863052368,0.7016000002622604,9.98412799835205,0.08787186443805695,5.212607979774475,1.5215679705142975,0.2401599958539009,0.8276160061359406,2.623264007270336,3.50495982170105
260829,d,138,14.190272331237793,10.719871759414673,0.7086719870567322,9.924800157546997,0.0863996148109436,5.160512030124664,1.5094400197267532,0.2436159998178482,0.8280000016093254,2.5794560089707375,3.47040057182312
260829,d,139,14.148608207702637,10.728927850723267,0.7017279714345932,9.943424224853516,0.08377565443515778,5.199712038040161,1.5322559922933578,0.2388800010085106,0.8070080019533634,2.6215680427849293,3.41968035697937
260829,d,140,14.066559791564941,10.708063840866089,0.6822400093078613,9.938528060913086,0.0872957706451416,5.199936091899872,1.5059840083122253,0.23871999606490135,0.8343680053949356,2.6208640821278095,3.3584959506988525
260829,d,141,13.881312370300293,10.595072269439697,0.672032006084919,9.838304042816162,0.08473622053861618,5.113120019435883,1.4997439980506897,0.2385919950902462,0.7842560037970543,2.5905280224978924,3.2862401008605957
260829,d,142,13.856767654418945,10.566879987716675,0.665151983499527,9.818655967712402,0.08307203650474548,5.101664066314697,1.5099840015172958,0.22899200022220612,0.7765439972281456,2.5861440673470497,3.2898876667022705
260829,d,143,13.818143844604492,10.521631956100464,0.6626559942960739,9.775903940200806,0.08307202160358429,5.072192013263702,1.4941760152578354,0.22963199764490128,0.769471999257803,2.5789120011031628,3.2965118885040283
260829,d,144,14.045439720153809,10.674943923950195,0.66457599401474,9.925504207611084,0.08486372232437134,5.196351945400238,1.5505280196666718,0.22972799837589264,0.7972799986600876,2.618815928697586,3.3704957962036133
260829,d,145,13.902015686035156,10.59225583076477,0.6521280035376549,9.85692811012268,0.08319971710443497,5.147328078746796,1.529856026172638,0.23174400255084038,0.772256001830101,2.6134720481932163,3.3097598552703857
260829,d,146,14.336159706115723,10.698047876358032,0.6877759993076324,9.925408124923706,0.08486375212669373,5.173151969909668,1.5125120282173157,0.23430399969220161,0.8185280002653599,2.607807941734791,3.6381118297576904
260829,d,147,14.818304061889648,11.071360111236572,0.7728320211172104,10.207903861999512,0.09062422811985016,5.364479959011078,1.5867519974708557,0.24991999939084053,0.8699520230293274,2.6578559391200542,3.746943950653076
260829,d,148,14.77939224243164,10.97875189781189,0.7499520033597946,10.134239912033081,0.09455998241901398,5.325215995311737,1.558432012796402,0.25433599948883057,0.8858240246772766,2.626623958349228,3.800640344619751
260829,d,149,14.568448066711426,10.901759624481201,0.7496640086174011,10.055487871170044,0.0966077446937561,5.270879924297333,1.5524480044841766,0.24988799914717674,0.8622080013155937,2.6063359193503857,3.6666884422302246
260829,d,150,14.593024253845215,10.860543966293335,0.7314240038394928,10.035199880599976,0.09392008185386658,5.252575874328613,1.5537600219249725,0.24742399528622627,0.8597440123558044,2.59164784476161,3.73248028755188
260829,d,151,14.615327835083008,10.967840194702148,0.7332480102777481,10.13155198097229,0.10304020345211029,5.319519996643066,1.6193920075893402,0.24287999793887138,0.8346240147948265,2.6226239763200283,3.6474876403808594
260829,d,152,14.423040390014648,10.87830376625061,0.7279040068387985,10.058592081069946,0.09180767834186554,5.311007916927338,1.556607961654663,0.24089600145816803,0.8401920050382614,2.673311948776245,3.544736623764038
260829,d,153,14.326784133911133,10.824576139450073,0.7121919840574265,10.023935794830322,0.08844836056232452,5.240416049957275,1.5148800313472748,0.23561599478125572,0.8229440078139305,2.6669760160148144,3.5022079944610596
260829,d,154,13.997056007385254,10.660608291625977,0.7040639966726303,9.871391773223877,0.0851525217294693,5.121087968349457,1.4962560087442398,0.236480001360178,0.7988800071179867,2.5894719511270523,3.3364477157592773
260829,d,155,13.998080253601074,10.667455911636353,0.6844480186700821,9.896767854690552,0.08624003827571869,5.171999931335449,1.5331200063228607,0.23331200703978539,0.8155200071632862,2.590047910809517,3.3306243419647217
260829,d,156,14.139424324035645,10.688384294509888,0.6838400065898895,9.918240070343018,0.08630421757698059,5.1670719385147095,1.4889599829912186,0.24908800050616264,0.7887679971754551,2.640255957841873,3.451040029525757
260829,d,157,14.348287582397461,10.85744023323059,0.706527978181839,10.052704095840454,0.09820815920829773,5.278559923171997,1.5197440087795258,0.2670079991221428,0.8342720046639442,2.6575359106063843,3.49084734916687
260829,d,158,14.108672142028809,10.719232082366943,0.6950719803571701,9.937439680099487,0.08672042191028595,5.187071919441223,1.5101440250873566,0.2348480001091957,0.8176000043749809,2.62447988986969,3.3894400596618652
260829,d,159,14.004447937011719,10.700543880462646,0.6955839842557907,9.918816089630127,0.08614380657672882,5.192063987255096,1.5289919823408127,0.23612799495458603,0.7919679954648018,2.634976014494896,3.3039040565490723
260829,d,160,13.876288414001465,10.601663827896118,0.6765439957380295,9.841631889343262,0.08348794281482697,5.109919965267181,1.5135679990053177,0.23552000522613525,0.7716800011694431,2.5891519598662853,3.2746245861053467
260829,d,161,13.759488105773926,10.497312068939209,0.6673920005559921,9.743808269500732,0.08611179888248444,5.033984005451202,1.493472009897232,0.2282240018248558,0.7652160003781319,2.5470719933509827,3.262176036834717
