seed,device,cell,sample,image_index,total_ms,preprocess_ms,inference_ms,postprocess_ms,detections
260829,1,b,35,3,25.43993499421049,4.385092994198203,20.251041001756676,0.36748799902852625,2
260829,1,b,36,4,25.21722699748352,1.0137240024050698,23.360619001323357,0.36343200190458447,3
260829,1,b,37,5,24.92796300793998,0.9651909931562841,23.167825012933463,0.35299500450491905,2
260829,1,b,38,6,28.04919499612879,3.9641860057599843,20.267077008611523,3.378998997504823,2
260829,1,b,39,7,25.585234005120583,1.0795369889819995,23.631193005712703,0.3838039992842823,3
260829,1,b,40,8,28.584697007318027,4.150273001869209,20.539654011372477,3.382121998583898,7
260829,1,b,41,9,25.345435002236627,1.0325269977329299,23.456867013010196,0.3709670127136633,13
260829,1,b,42,10,28.41790499223862,4.030828989925794,20.504162996076047,3.3874009968712926,7
260829,1,b,43,11,25.512933993013576,1.0339459986425936,23.582854002597742,0.3915650013368577,4
260829,1,b,44,12,29.069555006572045,4.513678009971045,23.64724499057047,0.3842229925794527,9
260829,1,b,45,13,25.425302010262385,1.0644739959388971,23.49304800736718,0.3821279969997704,2
260829,1,b,46,14,28.470142002333887,4.004697009804659,23.66874599829316,0.30936699477024376,0
260829,1,b,47,15,29.237237002234906,1.425294001819566,23.940391998621635,0.37145300302654505,4
260829,1,b,48,0,26.076423993799835,1.0174369963351637,24.202624001190998,0.3828549961326644,14
260829,1,b,49,1,25.666062996606342,1.0031709971372038,23.80473200173583,0.38082800165284425,1
260829,1,b,50,2,28.84970601007808,1.0669350012904033,23.879348998889327,0.39353600004687905,7
260829,1,b,51,3,26.238373000524007,1.585374993737787,23.749605999910273,0.3765050059882924,2
260829,1,b,52,4,29.842878997442313,4.680000987718813,21.275292005157098,0.3890289954142645,3
260829,1,b,53,5,25.323654001113027,1.0123289976036176,23.484902994823642,0.3496089921100065,2
260829,1,b,54,6,28.640448988880962,3.9644140051677823,23.860550005338155,0.3838909906335175,2
260829,1,b,55,7,26.2967309972737,1.0583650000626221,24.34688799257856,0.38987500010989606,3
260829,1,b,56,8,25.141467005596496,3.9661240007262677,20.381515991175547,0.3385599993634969,7
260829,1,b,57,9,28.0449659912847,3.8858019979670644,20.405129995197058,3.363662995980121,13
260829,1,b,58,10,25.295808009104803,0.9312449983553961,23.52185599738732,0.39594298868905753,7
260829,1,b,59,11,26.190926000708714,4.030954994959757,21.292488992912695,0.3529740060912445,4
260829,1,b,60,12,28.94435699272435,1.4368400006787851,23.716527997748926,0.3386839962331578,9
260829,1,b,61,13,28.31795001111459,4.2083479929715395,23.358873993856832,0.3566429950296879,2
260829,1,b,62,14,27.98826200887561,3.8725699996575713,20.38336399709806,3.3006169978762046,0
260829,1,b,63,15,26.864731989917345,1.3509319978766143,24.65696498984471,0.36889199691358954,4
260829,1,b,64,0,28.69994199136272,4.0208659920608625,23.84061699558515,0.36598899168893695,14
260829,1,b,65,1,24.98385500803124,0.9398510010214522,23.21768600086216,0.3593970031943172,1
260829,1,b,66,2,26.268018991686404,4.950613001710735,20.46413799689617,0.39094898966141045,7
260829,1,b,67,3,26.099876005901024,1.4697210135636851,23.780894000083208,0.3511560062179342,2
260829,1,b,68,4,25.44675899844151,3.920026996638626,20.772395000676624,0.35532499896362424,3
260829,1,b,69,5,28.028807006194256,4.00833498861175,23.26303199515678,0.323789005051367,2
260829,1,b,70,6,23.995099996682256,0.8816720073809847,22.39395200740546,0.3491280076559633,2
260829,1,b,71,7,23.847201009630226,0.9746509895194322,22.11566000187304,0.34494099963922054,3
260829,1,b,72,8,29.18677199340891,0.9481729939579964,27.39965499495156,0.39314100285992026,7
260829,1,b,73,9,25.765476006199606,1.0918299958575517,23.778096001478843,0.38049501017667353,13
260829,1,b,74,10,28.800847998354584,1.0348700016038492,23.88678799616173,3.3920930000022054,7
260829,1,b,75,11,26.40471700578928,1.074703992344439,24.438295993604697,0.3700929955812171,4
260829,1,b,76,12,29.342078996705823,4.456242008018307,24.013213012949564,0.3899019939126447,9
260829,1,b,77,13,26.6038510017097,1.0456369927851483,24.69381899572909,0.3826289903372526,2
260829,1,b,78,14,28.831282004830427,1.0548849968472496,23.949655995238572,0.32550499599892646,0
260829,1,b,79,15,30.49833601107821,4.52151799981948,25.054364014067687,0.40052601252682507,4
260829,1,b,80,0,29.50423301081173,1.1784929956775159,27.3313740035519,0.4109330038772896,14
260829,1,b,81,1,26.16892800142523,1.1892800102941692,24.047088998486288,0.382808007998392,1
260829,1,b,82,2,31.88675300043542,1.0246320016449317,26.99404700251762,0.36264199297875166,7
260829,1,b,83,3,23.103176994482055,1.3972470042062923,20.909261002088897,0.3495860000839457,2
260829,1,b,84,4,28.38403999339789,0.9629670094000176,23.628533992450684,0.35959600063506514,3
260829,1,b,85,5,28.234910991159268,0.9579909965395927,24.072297994280234,0.38824901275802404,2
260829,1,b,86,6,27.042650996008888,1.128046991652809,24.94991601270158,0.4014000005554408,2
260829,1,b,87,7,26.204701003734954,4.140908000408672,21.16565901087597,0.3825690073426813,3
260829,1,b,88,8,30.185821000486612,1.0750980000011623,24.210506002418697,0.37955399602651596,7
260829,1,b,89,9,26.70954899804201,1.0870239930227399,24.680989008629695,0.3973340062657371,13
260829,1,b,90,10,28.8674390030792,1.060375987435691,23.878623003838584,0.3964360075769946,7
260829,1,b,91,11,28.773856000043452,4.110408990527503,23.726901999907568,0.40106900269165635,4
260829,1,b,92,12,27.139771002111956,1.4125419984338805,24.83520000532735,0.37424798938445747,9
260829,1,b,93,13,29.089471994666383,4.063511994900182,24.143021000782028,0.38296901038847864,2
260829,1,b,94,14,25.720524005009793,4.014776990516111,20.927756995661184,0.28924099751748145,0
