assigner_branch,assigner_candidate_gt_count,assigner_candidate_positive_count,assigner_conflict_anchor_count,assigner_conflict_metric,assigner_final_gt_count,assigner_final_positive_count,assigner_post_conflict_gt_count,assigner_post_conflict_positive_count,assigner_post_secondary_topk_gt_count,assigner_post_secondary_topk_positive_count,assignment_matched_iou_mean,assignment_matched_iou_p50,assignment_matched_iou_p90,assignment_overlap_rate,box_loss,cls_loss,dfl_loss,duplicate_positive_count,image,positive_count,unique_matched_gt_count
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8909400701522827,0.8909400701522827,0.9493809461593627,0.0,0.7871005535125732,0.23034562170505524,0.020662182942032814,0,000000049269.jpg,2,2
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9364053010940552,0.9576157331466675,0.9751299619674683,0.0,0.4612487256526947,1.7669343948364258,0.007517227437347174,0,000000050326.jpg,3,3
one2one,4,28,0,overlap,4,4,4,28,4,4,0.8426309376955032,0.8729893267154694,0.9234667420387268,0.0,1.1084537506103516,2.2083661556243896,0.018133241683244705,0,000000050331.jpg,4,4
one2one,16,67,0,overlap,16,16,16,67,16,16,0.6780722634866834,0.7182322144508362,0.878521740436554,0.0,2.0355570316314697,3.24150013923645,0.00313074910081923,0,000000052412.jpg,16,16
one2one,3,21,0,overlap,3,3,3,21,3,3,0.819021979967753,0.7982324361801147,0.8815319776535034,0.0,1.3381357192993164,1.8066074848175049,0.026181839406490326,0,000000053529.jpg,3,3
one2one,4,28,1,overlap,4,4,4,27,4,4,0.7455740123987198,0.8014591932296753,0.8401708781719208,0.0,1.7750743627548218,1.880993127822876,0.013814624398946762,0,000000053994.jpg,4,4
one2one,2,14,0,overlap,2,2,2,14,2,2,0.950393557548523,0.950393557548523,0.9525500059127807,0.0,0.3728935122489929,0.16591776907444,0.006136736832559109,0,000000054931.jpg,2,2
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9832093119621277,0.9832093119621277,0.9832093119621277,0.0,0.12381656467914581,0.5716589689254761,0.0037663879338651896,0,000000056545.jpg,1,1
one2one,18,88,1,overlap,18,18,18,87,18,18,0.7179775138696035,0.7469596564769745,0.8601369380950927,0.0,1.9632484912872314,1.42765212059021,0.0022696570958942175,0,000000057760.jpg,18,18
one2one,19,129,1,overlap,19,19,19,128,19,19,0.8003608929483514,0.8099752068519592,0.9380095481872558,0.0,1.3534084558486938,1.775144338607788,0.009247186593711376,0,000000059044.jpg,19,19
one2one,13,58,4,overlap,13,13,13,54,13,13,0.4977744152912727,0.5271725654602051,0.6679137587547302,0.0,3.2111756801605225,2.062716245651245,0.0041070678271353245,0,000000060363.jpg,13,13
one2one,14,92,3,overlap,14,14,14,89,14,14,0.8500089262213025,0.8557272255420685,0.9379231631755829,0.0,1.0699135065078735,0.7597983479499817,0.004663998261094093,0,000000060886.jpg,14,14
one2one,17,108,0,overlap,17,17,17,108,17,17,0.7295596691615441,0.7210211753845215,0.9398195147514343,0.0,1.513710618019104,1.3676762580871582,0.008098948746919632,0,000000060932.jpg,17,17
